Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001370018,-,-,-,1045,-,1186,344,-,453,-
1001370019,591,-,-,908,75,-,-,-,586,-
1001370020,-,449,-,776,155,-,-,-,682,241
1001370026,304,-,-,437,-,655,-,75,898,169
1001370027,-,-,-,593,-,-,375,672,680,76
1001370028,-,487,-,975,239,-,-,688,672,-
1001370029,-,-,-,696,36,-,-,-,981,82
1001380034,-,915,-,373,-,-,441,-,1452,-
1001380037,-,-,-,416,-,321,450,-,593,-
1001380038,494,418,-,1205,240,-,-,-,1933,355
1001380039,-,831,-,1412,99,-,-,-,643,-
1001460147,-,-,-,448,-,-,-,-,400,-
1001460156,-,-,-,-,-,410,1626,-,681,-
1001460162,-,-,-,485,-,-,-,-,205,-
1001460170,-,-,-,442,-,-,-,-,752,-
1001460176,381,686,-,602,-,667,-,-,607,-
1001470051,-,-,-,865,-,-,-,-,-,-
1001470062,450,-,-,277,-,-,-,-,492,-
1001470080,-,-,-,385,-,-,-,-,353,-
1001470100,-,-,-,333,-,-,-,-,-,-
1001470111,-,-,-,557,-,-,-,-,400,-
1001470139,-,454,-,599,-,-,-,-,-,-
1001470144,-,-,-,534,-,545,-,-,353,-
1001470151,759,-,-,588,-,-,-,-,333,-
1001470159,-,-,-,524,-,-,-,-,503,-
1001470167,-,-,-,406,-,-,343,-,349,-
1001470224,-,-,-,397,-,-,-,-,744,-
1001470236,-,-,-,631,-,-,-,-,-,-
1001470241,-,374,-,836,-,-,-,-,779,271
1001470247,-,-,-,-,-,539,-,-,414,-
1001470253,-,-,-,-,-,-,-,-,623,-
1001480009,-,-,-,488,-,735,-,-,410,-
1001480016,622,-,-,839,-,-,-,-,511,-
1001480021,473,861,401,429,-,-,143,-,-,-
1001480028,-,272,-,336,-,325,-,-,475,-
1001480035,1050,-,-,1220,-,-,-,-,471,-
1001480063,-,1725,594,827,-,-,-,-,-,-
1001480069,-,-,-,652,-,-,-,1018,512,-
1001490050,-,-,-,738,-,621,-,-,467,-
1001490060,-,-,972,365,-,-,-,-,265,-
1001490064,516,159,-,-,-,-,1028,667,867,38
1001510075,-,-,-,988,-,845,696,-,826,-
1001510083,-,656,-,644,-,-,-,507,-,-
1001510090,1322,1788,-,827,-,523,-,-,579,-
1001510095,-,808,-,324,-,576,-,1214,421,-
1001510098,537,-,-,721,-,-,-,-,608,-
1001510104,-,-,-,639,-,639,-,-,449,-
1001510120,818,-,-,-,-,-,-,-,515,-
1001510125,-,-,-,-,-,305,-,-,960,-
1001510141,-,148,681,564,-,522,-,-,1365,-
1001510148,290,-,-,270,-,-,403,-,239,-
1001510200,-,-,-,408,-,317,-,-,-,-
1001510217,-,674,-,549,-,-,-,-,822,-
1001510234,901,-,-,400,-,622,-,-,431,-
1001510247,-,-,-,919,-,243,-,-,2371,-
1001510259,-,-,-,537,-,1571,1544,-,560,-
1001520022,1077,745,-,563,-,649,-,-,523,-
1001520025,432,-,-,765,-,-,227,-,509,-
1001520030,-,365,-,637,-,-,-,598,-,-
1001520041,-,-,-,294,-,808,-,-,-,-
1001520050,-,-,379,816,-,-,-,-,-,-
1001520070,-,-,-,931,155,1098,-,-,942,-
1001520076,637,-,-,680,-,-,-,156,723,91
1001520083,-,-,-,442,-,-,-,-,827,-
1001520089,-,-,737,1169,-,822,216,-,1115,-
1001520097,-,458,1324,-,-,912,-,-,1266,-
1001520101,-,-,-,689,-,432,-,-,325,-
1001520106,875,663,-,1342,-,-,643,-,2534,-
1001520109,-,-,-,918,64,498,-,-,1224,190
1001520119,-,-,-,845,-,-,-,-,422,-
1001520148,-,-,-,594,-,356,793,-,390,-
1001520155,-,-,116,633,-,-,574,-,-,-
1001520160,549,-,499,1189,-,-,1152,1339,-,-
1001520165,-,-,-,699,-,-,-,-,369,-
